"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"from";"created_time";"updated_time";"full_picture";"comments.summary.total_count";"shares.count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"wow.summary.total_count";"haha.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"0";"1";"None";"DiscoveryImpactTV";"seed";"";"";"None";"None";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1";"2";"1";"205032515976_10157878598375977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"There were once 100,000 tigers across the Asian continent. Today, fewer than 4,000 are left in the wild. Join Discovery’s #ProjectCAT to help double the number of tigers in the wild by 2022: https://projectcat.discovery.com";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2020-03-24T18:25:10+0000";"2021-07-18T03:47:31+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p480x480/90532333_10158313014868586_2611611351742676992_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_eui2=AeHdxJUXoJN-3yS95Osbiy3iG9GnEEJEx2gb0acQQkTHaL1G2STFoqkwaODGnscG8p1Ddyh8LnwxHknotU5dKX8Z&_nc_ohc=_35e4lOl-nIAX-OroAI&_nc_ht=scontent.fdac23-1.fna&oh=103490a10f7424b447b9e1aa396736b8&oe=61227D2B";"57";"66";"563";"495";"61";"1";"0";"6";"0"
"1";"3";"1";"205032515976_10157851480475977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"Turn Up Fight Hunger and help feed kids who need school meals during #COVID19 closures & beyond. Text HUNGRY to 707070 to donate and help feed kids in the hardest hit communities right now and all year long. #DiscoveryInc will match up to $50k through 5/16/20. #TurnUpFIghtHunger.   By texting 707070 you agree to receive autodialed texts. This is not a condition of making your donation.";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2020-03-19T00:38:39+0000";"2021-06-19T03:43:39+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/89970037_10156908602596891_6420248630254370816_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_eui2=AeE98g-0qk0ZlYg6S_ONx54n394Nosq9N4bf3g2iyr03hhTSTP55wUVgPt0dnNCDHPkORXpNy6xtJPp7kbgY7Yvs&_nc_ohc=k56K8bGnCaQAX91v0AY&_nc_ht=scontent.fdac23-1.fna&edm=ALdPpPkEAAAA&oh=adc3082f16a524f9117bb51156bab2d8&oe=6123B6F0";"8";"6";"101";"95";"4";"1";"1";"0";"0"
"1";"4";"1";"205032515976_10157667747100977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"Who Will Write Our History airs Sunday Jan 26 at 3P on Discovery and Discovery GO.";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2020-01-21T18:40:28+0000";"2021-07-06T07:01:24+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/82283145_10157667746895977_4128248304930652160_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=dd9801&_nc_eui2=AeHE7dhzEaW7bN_jeGHvh3LkbmOWHew8JqNuY5Yd7Dwmo6y_Wc8rL6bPQKpivpMxqVJoERGI1Y6EEb4gRbW4-Urj&_nc_ohc=9M2y61XAyFUAX-5AvHK&_nc_ht=scontent.fdac23-1.fna&oh=614590f497676a1aea52e328d2d12cc1&oe=6121CCD6";"9";"8";"116";"112";"2";"2";"0";"0";"0"
"1";"5";"1";"205032515976_10157435850000977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"What drives us to embrace hateful ideas? Explore the human psychology of hate on the finale of #WhyWeHate, now streaming on Discovery GO.";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-11-05T02:07:08+0000";"2021-04-05T12:52:59+0000";"https://external.fdac23-1.fna.fbcdn.net/safe_image.php?d=AQEwzxhrNp8DujbA&url=https%3A%2F%2Fapi.discovery.com%2Fv1%2Fimages%2F5dbca411f5b0ee67e81a7ed6%3FaspectRatio%3D16x9%26width%3D1200%26key%3D3020a40c2356a645b4b4&_nc_eui2=AeGjCbCx0Sum6aeScEc4Iv6VZA7DFZTUnnNkDsMVlNSecz3LL8w_eRZlCQ_SBdjwbqJtaXmTbtCn8SfARAItxeqN&ccb=3-5&_nc_hash=AQFSBTy08wuSlpgb";"8";"18";"132";"128";"2";"2";"0";"0";"0"
"1";"6";"1";"205032515976_10157378993560977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"The eye-opening series #WhyWeHate continues Sundays at 10p on Discovery.   Keep the conversation going. Download the free discussion guide now at http://Discovery.com/DiscussHate";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-10-18T19:00:22+0000";"2021-05-18T08:11:01+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/70940066_994341870905650_2592696504749654016_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeFduZcuYngpPbnllPnJKfk_QuxF7BdHs31C7EXsF0ezfYrE4W4fBjbM-XWa5YmBpE4xQfnLN-hwMTi7SLT34wUN&_nc_ohc=Hf2mjkmDQlMAX-VqLwl&_nc_ht=scontent.fdac23-1.fna&oh=c90a25ae709f64f2f45247983205a3bd&oe=61020CBF";"5";"18";"158";"147";"4";"2";"3";"1";"1"
"1";"7";"1";"205032515976_10157378987380977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"Hear why executive producers Alex Gibney and Steven Spielberg are hopeful about the message of #WhyWeHate.";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-10-17T00:45:09+0000";"2021-06-10T13:14:03+0000";"https://external.fdac23-1.fna.fbcdn.net/safe_image.php?d=AQEgMSecqB5-mIIU&url=https%3A%2F%2Fapi.discovery.com%2Fv1%2Fimages%2F5da099f5f5b0ee67e81a5bde%3FaspectRatio%3D16x9%26width%3D1200%26key%3D3020a40c2356a645b4b4&_nc_eui2=AeErGWVjFoHZF4Z98IourzbBvhdTEh-ZO2i-F1MSH5k7aB6ecWTGOTMblJg6WAPNHNLDwHyGn6jnRtMWRmm82YFa&ccb=3-5&_nc_hash=AQFUMiT7fEvQvHhW";"4";"12";"83";"81";"1";"1";"0";"0";"0"
"1";"8";"1";"205032515976_10157368213850977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"Conversation sparks change.   Watch #WhyWeHate tonight at 10p on Discovery and download our free Discussion Guide at Discovery.com/Hate.";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-10-13T19:30:40+0000";"2019-10-20T13:47:35+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/70062700_566462430824004_2113185529527795712_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeEbrdNYpy4etyjqTI6O0yRDqPQVn31NRnSo9BWffU1GdJMbTzrqsZjftCWx7jb2vY3XksNn18oB1xfUHSkaoWz2&_nc_ohc=I-GB9qrh3RkAX9fPjEK&_nc_ht=scontent.fdac23-1.fna&oh=4473d8cee4f4ca5aa752805870685373&oe=61014B83";"2";"14";"110";"106";"2";"0";"1";"1";"0"
"1";"9";"1";"205032515976_10157355546210977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"It's time to turn Hate into Hope. Watch the first episode of Why We Hate unlocked for a limited time on the Discovery GO app.👇🏽";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-10-09T04:35:05+0000";"2020-06-18T20:51:24+0000";"https://external.fdac23-1.fna.fbcdn.net/safe_image.php?d=AQEByxVWIX2yTj6H&url=https%3A%2F%2Fapi.discovery.com%2Fv1%2Fimages%2F5d97a72285aeee490b4b779c%3FaspectRatio%3D16x9%26width%3D1200%26key%3D3020a40c2356a645b4b4&_nc_eui2=AeFwtuXqiBP1aNBx2mYtkZHw4xrVy1BjYpzjGtXLUGNinBnuk2zRBUrrIQ4nfaMq-3HVAY59PPz9uJwKg1vCsM5F&ccb=3-5&_nc_hash=AQHtBNvstxRRyQn1";"2";"15";"58";"56";"2";"0";"0";"0";"0"
"1";"10";"1";"205032515976_10157337772410977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"Do Bonobos hold the secret to understanding what drives people to commit acts of violence?  Find out in #WhyWeHate, Sunday Oct 13 at 10p on Discovery. #InternationalDayofNonViolence";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-10-02T20:26:21+0000";"2021-03-30T13:16:29+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/69159661_2458463034382319_1279898703724806144_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeG7JBiShzA5ZZCu3TTZbD-IePnFRo-so7t4-cVGj6yjuxRL4AHXWqBPen6UUp5EbwSk4sf_OKi4b9gneomWQ7zT&_nc_ohc=jZJzNLRk24AAX9HmrqC&_nc_ht=scontent.fdac23-1.fna&oh=0d5226e66c7f841a48fd9f12ca34aa81&oe=6101DF3D";"7";"54";"194";"175";"15";"2";"0";"2";"0"
"1";"11";"1";"205032515976_10157296669600977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"All human beings have the capacity to hate, but what pushes us to commit acts of violence?  Steven Spielberg and Alex Gibney have teamed up to produce #WhyWeHate, premiering Sunday Oct. 13th at 10p on Discovery and Discovery GO.";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-09-16T20:20:04+0000";"2020-06-18T20:53:50+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/70062700_566462430824004_2113185529527795712_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeEbrdNYpy4etyjqTI6O0yRDqPQVn31NRnSo9BWffU1GdJMbTzrqsZjftCWx7jb2vY3XksNn18oB1xfUHSkaoWz2&_nc_ohc=I-GB9qrh3RkAX9fPjEK&_nc_ht=scontent.fdac23-1.fna&oh=4473d8cee4f4ca5aa752805870685373&oe=61014B83";"6";"36";"97";"92";"1";"2";"0";"2";"0"
"1";"12";"1";"205032515976_10157270698645977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"We’re making it our mission to ensure a future for tigers and other endangered wildlife so there will always be stories to tell. 🐯 #InternationalDayofCharity   Learn more about #ProjectCAT at";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-09-06T00:33:23+0000";"2020-06-18T20:54:24+0000";"https://external.fdac23-1.fna.fbcdn.net/safe_image.php?d=AQGN22dSpIh4HF3P&url=http%3A%2F%2Fs3.amazonaws.com%2Fphotos.socialagency.com%2Fproduction%2F6266%2F1567729630312_dGlnZXIuanBn.original.jpeg&_nc_eui2=AeFe-6h72nzSJBdL74ukkFSD6ON3V06FTyro43dXToVPKsTW8gESnegJ9fU6jevMzVVcw_M4LdTnGHs6oyPUVyAP&ccb=3-5&_nc_hash=AQHU3OJ8UpomjxBk";"3";"15";"93";"81";"12";"0";"0";"0";"0"
"1";"13";"1";"205032515976_10157246691585977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-08-26T20:48:40+0000";"2021-06-19T03:45:50+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/69028875_10157246691420977_3885357751039164416_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=7aed08&_nc_eui2=AeFaA_7RSZjcO0qRivS-vDW-tZQDFwZyQ4y1lAMXBnJDjKxDp7b2prxUsRlAPwUv2JdzcLsekh2KeTBFnY28u_An&_nc_ohc=UgAIyON9eMcAX9gLzp7&_nc_ht=scontent.fdac23-1.fna&oh=2c00ac698f1c3a202b2920d9072044c3&oe=61234C4A";"2";"4";"138";"131";"3";"2";"2";"0";"0"
"1";"14";"1";"205032515976_10157176772490977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"Throw the fiercest party ever while supporting wild tigers with these killer invitations by Evite. Your guests can contribute directly to Discovery’s #ProjectCAT to help double the number of wild tigers.  Find out more here--> http://bit.ly/2ylPD13";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-07-29T16:59:14+0000";"2020-06-18T20:55:28+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/67402081_10157176772500977_646775062065577984_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeEVIZa8JYMZmZ8F2nX7jlalWDw3o-zyFZxYPDej7PIVnHpcjL4Mm2oZxE15HZlEsC3jNMiOfrCm2HfZ3c5nBtOk&_nc_ohc=eIFFRISn9b4AX8Z_nd2&_nc_ht=scontent.fdac23-1.fna&oh=98b150c4bc43daf70f4ee788fb198279&oe=6121AF26";"6";"7";"55";"54";"1";"0";"0";"0";"0"
"1";"15";"1";"205032515976_10157152431000977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"A brave group of volunteers, known as the Cajun Navy, have continually put their own lives on the line to rescue thousands of hurricane survivors in the US.   Watch #CajunNavy Tuesday, July 23 at 10p on Discovery.";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-07-19T17:30:50+0000";"2021-06-24T12:50:52+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/66009121_436787386913068_6441582402828500992_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeFefMoaztPf9A_iIKe13ASWkoPLkGSr6s2Sg8uQZKvqza4RJf1E7b37JZmu1afQ6S3i-Q6Aha3HdvAqErxnepPN&_nc_ohc=aZivCAumiFQAX8D5xrX&_nc_ht=scontent.fdac23-1.fna&oh=ff7f071eb7e9ce80dfa553550d8e9418&oe=6100CD6A";"6";"25";"103";"93";"7";"3";"0";"0";"0"
"1";"16";"1";"205032515976_10156991251015977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"Huge thanks to all who participated in the #WinForEarth contest! 🌏  Congratulations to Allison Hegan who won the Grand Prize for her submission of ""Trees Need Love Too.""    The contest may have ended but we encourage you to continue taking sustainable actions for the Earth.";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-05-15T22:47:12+0000";"2020-06-18T20:56:11+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/60440892_10157224625891740_7101404269869268992_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeG-A5WmQ7MYP1U5J-2gs2sjImsuDsElkBIiay4OwSWQEuaE_B865ooR1eqLBKSc7L_R25gHhYHa41bzF67tTmIQ&_nc_ohc=t87gVc4yas0AX90SGYX&_nc_ht=scontent.fdac23-1.fna&oh=67e3f577e4f5e7a509f4f4a6042bfe82&oe=6121923D";"6";"8";"86";"75";"9";"2";"0";"0";"0"
"1";"17";"1";"205032515976_10156961509995977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"Watch Liberation Heroes: The Last Eyewitnesses now streaming on Discovery GO.";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-05-03T00:30:11+0000";"2020-06-18T20:56:19+0000";"https://external.fdac23-1.fna.fbcdn.net/safe_image.php?d=AQFCJtHpmuNluNEx&url=https%3A%2F%2Fapi.discovery.com%2Fv1%2Fimages%2F5cc9f77ed1b3ee2e850b3ec5%3FaspectRatio%3D16x9%26width%3D1200%26key%3D3020a40c2356a645b4b4&_nc_eui2=AeFlZDMc2ZMtTYqXRchrzC4HrUdgDPjsvjatR2AM-Oy-NpNsGLOPWP_5uqSC0B18FPp5mgTo9o6FYDYTS4ZHn-Nh&ccb=3-5&_nc_hash=AQHNzZDGqZZox8Ya";"1";"9";"54";"52";"2";"0";"0";"0";"0"
"1";"18";"1";"205032515976_10156958490190977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"WWII Liberators and Liberation Witnesses reflect nearly 75 years later on #HolocaustRemembranceDay, sharing their message to become #StrongerThanHate.   #LiberationHeroes in association with USC Shoah Foundation premieres Tonight at 7p ET on Discovery and Discovery GO.";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-05-01T16:30:42+0000";"2020-06-18T20:56:28+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/59426189_10156958490195977_1607302523100594176_n.png?_nc_cat=111&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeFAg5SXeQ8TYOM-W8TNrEn70OatqyeCnPvQ5q2rJ4Kc-yAAhBcVXdDGXo9Hfvs8BcK8XCv6TYVIek2g3KuFFSX6&_nc_ohc=duZabiAJIT4AX98uHfq&_nc_ht=scontent.fdac23-1.fna&oh=0982751bf9bc4f1e1f5db6cfa9ebd103&oe=612053E5";"2";"5";"64";"61";"3";"0";"0";"0";"0"
"1";"19";"1";"205032515976_10156956442050977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"The last eyewitnesses to the Holocaust speak out, sharing their stories in hope of moving the next generation to be #StrongerThanHate.  #LiberationHeroes in association with USC Shoah Foundation premieres Wednesday May 1 at 7p ET on Discovery and Discovery GO.";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-04-30T17:51:39+0000";"2020-06-18T20:57:27+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/58406521_331267934245282_4129727375703277568_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeG-lke6gnE5MdmRMgzYgOh_Kvz1Y-Okrloq_PVj46SuWsS9kit8umiaKkB3I6a_llMgKH8aG3mF0WiwFin-wfup&_nc_ohc=nyLwsOl1WlEAX-DvM2O&_nc_ht=scontent.fdac23-1.fna&oh=76f48d91170caf99d56e3e263242fd8b&oe=61018C9D";"4";"34";"92";"76";"1";"0";"0";"14";"1"
"1";"20";"1";"205032515976_10156942890580977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"We're celebrating Earth Month with The Nature Conservancy. Share your everyday actions that make our planet a little greener by tweeting a photo/video with #WinForEarth and you could win an amazing trip!  More details here: http://bit.ly/2UBUFz2";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-04-24T18:30:11+0000";"2019-05-12T20:50:55+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/58419202_10156942890590977_6305034625005649920_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeHy0LXaYVW6qt5t25-Y0ydxoEe7XnfCEKKgR7ted8IQomxUjr1Q6Q9FfR9kZ5ktHtsMBwpBVb1mN4jgDa6eDXuu&_nc_ohc=uvqYdbCZEE8AX_16iey&_nc_ht=scontent.fdac23-1.fna&oh=7052da05783f32155d7b481ae0e49080&oe=612381E1";"2";"11";"79";"73";"6";"0";"0";"0";"0"
"1";"21";"1";"205032515976_10156928714295977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"Use #WinForEarth to show us how you're going green for #EarthMonth, and you could win an exclusive trip with the The Nature Conservancy scientists to the Yucatan! Details here: http://bit.ly/2IqNlUO 🌳";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-04-18T16:58:52+0000";"2019-05-12T20:50:39+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/56518355_550998115394336_5861819117027196928_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeHM0dYR97fHzV4Mm9cA631GvZ_TY0qiX1q9n9NjSqJfWho23QOCu56mYIUaC1qg-wpKw-KTGm_6Gk-oAWRTeKlE&_nc_ohc=hUWMAZlDt4oAX-Th0ff&_nc_ht=scontent.fdac23-1.fna&oh=3ff9a8e0cca98d960947d136fdb5a5a1&oe=6100F333";"1";"12";"70";"64";"5";"1";"0";"0";"0"
"1";"22";"1";"205032515976_10156908754425977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"Ready to make a difference? Show us how you're going to #WinForTheEarth this April.    Details here: http://bit.ly/2uVca3i";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-04-10T01:16:10+0000";"2021-06-19T03:47:02+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/54602822_442751796482572_1082264409209831424_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeGkVhyQki5yUekQK4straIUrYsUiWEoFqGtixSJYSgWofcsY5cDT28UGbKGbhebpo0wTle35SA7ba62CDg4SjHT&_nc_ohc=7be2kyfcnTkAX-RGMZX&_nc_ht=scontent.fdac23-1.fna&oh=90af822ba65f1c98e79c1a9fa92e0c13&oe=6100E7FC";"4";"6";"38";"36";"2";"0";"0";"0";"0"
"1";"23";"1";"205032515976_10156888643855977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-04-01T10:20:40+0000";"2019-04-01T17:45:35+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/55769872_10156888643710977_5152069530775715840_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=7aed08&_nc_eui2=AeEPSHkRd0omiNwGWqxpIvQKPIY6RF6xti88hjpEXrG2LyV01BQdFlsI_TkZryfPT9RdWyean9D6dURWaORR4Zlo&_nc_ohc=D4VRsdfOpewAX9VoKr9&_nc_ht=scontent.fdac23-1.fna&edm=ALdPpPkEAAAA&oh=bd822e89234b4a4b86561f3f2f2c7894&oe=6121DBE8";"1";"9";"108";"103";"3";"2";"0";"0";"0"
"1";"24";"1";"205032515976_10156878834455977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"Discovery will match donations to Project C.A.T. through December 2019.  To get involved in the matching donations campaign, you can text “TIGERLAND” to 707070 or visit https://projectcat.discovery.com/tigerland";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-03-28T01:32:14+0000";"2019-03-28T01:32:14+0000";"https://external.fdac23-1.fna.fbcdn.net/safe_image.php?d=AQFdGOljVKbvj-Rh&url=https%3A%2F%2Fpeopledotcom.files.wordpress.com%2F2019%2F03%2Fsundance-tiger-1-2000.jpg%3Fcrop%3D0px%252C0px%252C2000px%252C1050px%26resize%3D1200%252C630&_nc_eui2=AeGl4xIsgRxKp8UxqeXybp4sgmOjRW-ibSiCY6NFb6JtKDhk-gEwUPEPsTnV_QQbz1rlp5U5WM2wfK7SWQRkZLhT&ccb=3-5&_nc_hash=AQHfbeUK968v_Bob";"1";"18";"65";"56";"3";"1";"0";"5";"0"
"1";"25";"1";"205032515976_10156877926675977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"Tigerlands once stretched across the continent of Asia. Today there are fewer than 4,000.  Still, a handful of guardians in the Far East are willing to risk everything to save these amazing animals from disappearing. Watch the early premiere of Tigerland now on Discovery GO.";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-03-27T17:00:20+0000";"2019-03-27T17:00:20+0000";"https://external.fdac23-1.fna.fbcdn.net/safe_image.php?d=AQFnJubAxYwCqbRf&url=http%3A%2F%2Fs3.amazonaws.com%2Fphotos.socialagency.com%2Fvpc1%2F434%2F1553652325949_U2NyZWVuIFNob3QgMjAxOS0wMy0yNiBhdCA3LjA1LjEwIFBNLnBuZw%3D%3D.original.png&_nc_eui2=AeE-tHursoI2NKeT8AGvQDav2OwyHCDQIizY7DIcINAiLOskPd5AtzSMVb_2rYI7tNVV8GfBn49ajE7qDTuy9lkV&ccb=3-5&_nc_hash=AQGisivbLNK4_Ah9";"0";"7";"56";"55";"0";"0";"0";"1";"0"
"1";"26";"1";"205032515976_10156875563815977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"Discovery’s #ProjectCAT is doubling its impact on tiger conservation. In celebration of our new film TIGERLAND, Discovery will match your donation to WWF up to $250,000 to secure land and help ensure a healthy future for tigers and other wildlife. 🐅  Click the link in bio to help save tigers now.";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-03-26T16:28:54+0000";"2019-03-26T16:28:54+0000";"https://external.fdac23-1.fna.fbcdn.net/safe_image.php?d=AQERNJYs8E-Px6RS&url=https%3A%2F%2Fprojectcat.discovery.com%2Fsocial.jpg&_nc_eui2=AeHQppPmaFA01DlvymEI4sl59V-5N8idtGH1X7k3yJ20YURyZSo7b0QPejt6ncfWDYtNt7MsTwtebnQgycaZkrCW&ccb=3-5&_nc_hash=AQEgtdZk3NfjgBBV";"0";"5";"43";"40";"3";"0";"0";"0";"0"
"1";"27";"1";"DiscoveryImpactTV";"offcut";"";"fetched (200)";"2021-07-25 00:59:08.082462";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1";"28";"1";"205032515976_10156849852575977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:09.039530";"Facebook:/<page-id>/posts";"";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-03-14T16:55:36+0000";"2019-03-14T16:55:36+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/54230725_10156849852475977_6478600721657757696_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=dd9801&_nc_eui2=AeGGhnTlv1Ho7mxo10MdkKouqvpJNe4AA96q-kk17gAD3glCFxQ_6k29kKgpW3J53li2QsTeG2CmFBnuuHS1657m&_nc_ohc=u-66Uur8NtYAX_CREMa&_nc_ht=scontent.fdac23-1.fna&oh=1b22128253e330c2f17d9a159f1e0dee&oe=6122838A";"0";"2";"65";"61";"4";"0";"0";"0";"0"
"1";"29";"1";"205032515976_10156849852255977";"data";"data.*";"fetched (200)";"2021-07-25 00:59:09.039530";"Facebook:/<page-id>/posts";"";"{""name"": ""Discovery Impact"", ""id"": ""205032515976""}";"2019-03-14T16:55:09+0000";"2019-03-14T16:55:09+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/53613641_10156849851980977_2634417069738688512_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=7aed08&_nc_eui2=AeEijADNDqUWWQG1oUa6mapaqOt6USAv-Jqo63pRIC_4ms6CR60fSV1Yf1w0XHOJ4LAUrS87J0EGnZMRNvHE1_Fr&_nc_ohc=udKwFXaZSgIAX9Ra3EE&_nc_ht=scontent.fdac23-1.fna&oh=556d81d14e8435e4b4bfc89d94b63ff5&oe=61215A04";"0";"4";"128";"122";"2";"4";"0";"0";"0"
