"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"from";"created_time";"updated_time";"full_picture";"comments.summary.total_count";"shares.count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"wow.summary.total_count";"haha.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"1";"166";"1";"6604386669_10159338839446670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"Progressively designed.  📸 constantin.schiller (IG) for #MBcreator  #MercedesAMG #GLB  [Mercedes-AMG GLB 35 4MATIC | Kraftstoffverbrauch kombiniert: 8,2–7,9 l/100 km | CO₂-Emissionen kombiniert: 187–181 g/km | mb4.me/DAT-Leitfaden | mb4.me/WLTP_HQ]";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-26T18:00:06+0000";"2021-06-30T06:36:56+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/206667463_10159338839456670_913978785370074881_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeGBt8PBcmaJdAewHM6_ReWXbhyguPlUOhluHKC4-VQ6GbTxhZ1a9V-TM53OuUxSzW7hZqY1LNth-arwEd-EcCiB&_nc_ohc=BugBESlCjgkAX97Sbi_&_nc_ht=scontent.fdac23-1.fna&oh=170b52b6361e6df8d15402dcacd8307b&oe=612376CB";"25";"49";"5088";"4520";"553";"8";"1";"5";"1"
"1";"167";"1";"6604386669_10159338439371670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"Experience automotive luxury.  📷 Erik Degen with african_gents (IG) for #MBcreator  #MercedesMaybach #Maybach #luxury #GLS  [Mercedes-Maybach GLS 600 4MATIC | Kraftstoffverbrauch kombiniert: 12,0 l/100 km | CO₂-Emissionen kombiniert: 275 g/km |mb4.me/DAT-Leitfaden | mb4.me/WLTP_HQ]";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-26T14:00:06+0000";"2021-07-10T10:07:22+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/206937883_10159338439376670_8003269589388349170_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeEKeedJgkdukwO9Vn9hNLZHbkwvghIBo8tuTC-CEgGjy_cXTf1qBG4Q-JLOANdIAcLRIt4lc4nWpUl0XUyZ5t7F&_nc_ohc=yIGv_G1j6OkAX-FbojW&_nc_ht=scontent.fdac23-1.fna&oh=4d33d04f92d499a43b7f3f3a8321d79d&oe=6122845F";"111";"114";"12244";"10900";"1257";"53";"13";"16";"5"
"1";"168";"1";"6604386669_10159338133566670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"The luxurious interior with a stunning widescreen display redefines what a comfort zone can be. The new C-Class.  Learn more: mb4.me/YT_C-Class_TVC  #MercedesBenz #CClass #thenewcclass #comfort #comfortzone";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-26T10:00:38+0000";"2021-06-30T06:20:16+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/206325555_958943858215333_2857536768619035_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeFTm9ViOrtRthtSTLO_eJY0WYNixUvENMVZg2LFS8Q0xUUJlkxsfd1NOOgzRaQW_8TJgs9LLKUQ73IPVBSngzuB&_nc_ohc=5HhU5QXD1T4AX_p8_Ib&_nc_ht=scontent.fdac23-1.fna&oh=62b6202aa9ea32dbaa7435198965e1ca&oe=6101C714";"42";"109";"3345";"2885";"439";"12";"4";"2";"3"
"1";"169";"1";"6604386669_10159337849186670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"Powerful and efficient: the Mercedes-Benz CLS.  #MercedesBenz #CLS";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-26T06:00:08+0000";"2021-07-03T21:59:10+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/206391743_10159337849191670_6560067840571159675_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeGqAQxBzKWo1K0YyhgO9iNJNcBkhTTGLbE1wGSFNMYtsVX8Yhp7i6YeHnu2An5tKNteSFyNUErRy7WlXeKcVUC9&_nc_ohc=9RF2bIMwIjEAX9Igkhd&_nc_ht=scontent.fdac23-1.fna&oh=4e42d78dba6828bf3e55ca83e3c1e389&oe=6122F926";"96";"146";"13032";"11478";"1497";"35";"4";"16";"2"
"1";"170";"1";"6604386669_10159337559711670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"The sounds of nature remain undisturbed thanks to the silence of the #EQC.  📷  @alwinmaigler (IG) for #MBCreator  #MercedesEQ #ProgressiveLuxury  [EQC 400 4MATIC | Stromverbrauch kombiniert: 21,5–20,1 kWh/100 km | CO2-Emissionen kombiniert: 0 g/km | mb4.me/DAT-Leitfaden-electric | mb4.me/WLTP_HQ]";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-26T02:00:02+0000";"2021-06-29T19:16:48+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/204223011_10159337559716670_4954355471740592791_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeHpGBxpgpjLKFvJHzup6AIqa2c2gAYU79ZrZzaABhTv1tQE3TBYZFayULnYZbatIcokLXBcUXGwyEc4kUsxd_Gd&_nc_ohc=h12Vaacwrb0AX8MaB47&_nc_ht=scontent.fdac23-1.fna&oh=cf4a0ae9d07c73802d4b8aa158835208&oe=612256AF";"30";"54";"5893";"5255";"616";"11";"2";"7";"2"
"1";"171";"1";"6604386669_10159337188921670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"Eight generations of our legendary sports car all together! They all are waiting for the presentation of the new SL series (R 232) this year!  #MBClassic #SL #MercedesBenz  via Mercedes-Benz Museum";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-25T21:55:02+0000";"2021-06-29T09:54:32+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/205766910_10159337188926670_770521469158624941_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeEmggsAWqZH3VJXrnSpsdV95Flohf9DAIPkWWiF_0MAgxGq4_FJbzpg09K-WV-4LMLx42_FIKuKov855cNZh7eo&_nc_ohc=0ZxXAMbsIBgAX9fDG_5&_nc_ht=scontent.fdac23-1.fna&oh=32e24e5e6b35efc876ea5aae730d714a&oe=6123B889";"58";"193";"8558";"7460";"1041";"45";"4";"6";"2"
"1";"172";"1";"6604386669_10159336430306670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"Wherever the road takes you. Travel in style with the Mercedes-AMG roof box.  👉 mb4.me/fb-AMG-Roofbox  Via Mercedes-AMG #MercedesAMG #DrivingPerformance";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-25T14:00:08+0000";"2021-06-29T17:36:35+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/206889445_10159336430311670_1061171111132099703_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeHAhDtcCYU_zvHgVg6ktuWUYPduA8-lYwtg924Dz6VjC_r870rgFHnc9jgVNQIGJMfyp34NKlLLxVwhhza8HCT1&_nc_ohc=GwuV0egJEx4AX-GMSRE&_nc_ht=scontent.fdac23-1.fna&oh=f9b1a35f7d8adcf3df93d3e0d5f5918b&oe=6124929D";"123";"185";"15247";"13454";"1712";"47";"10";"22";"2"
"1";"173";"1";"6604386669_10159336102511670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"Vision EQ Silver Arrow: a signpost to the future of design created by our Chief Design Officer Gorden Wagener and his #MBdesign team.  Mercedes-Benz Museum    #MercedesBenz #VisionEQSilverArrow #ProgressiveLuxury";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-25T10:00:16+0000";"2021-07-02T19:19:07+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p480x480/206461576_10159336102521670_2318864293106872092_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeH7ndZkVhwlgsLm6W2GxoiwgKjZ97MvM4GAqNn3sy8zgaMZxUJLiBcsK-owsJhOCUJIKehdJyEkMN0NsXFBsKVX&_nc_ohc=DW5gFxuSHdUAX_2ctes&_nc_ht=scontent.fdac23-1.fna&edm=AKIiGfEEAAAA&oh=c71cffc5beabda347da086f1b0799225&oe=612330E0";"66";"130";"5692";"4907";"642";"121";"9";"10";"3"
"1";"174";"1";"6604386669_10159335841046670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"Ready to amaze – the new Mercedes-Benz S-Class.  📸 Mercedes-Benz Korea  #MercedesBenz #SClass";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-25T06:00:09+0000";"2021-06-29T17:53:57+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/205919606_10159335841051670_9034591566300632602_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeFv59YWJsseIjYh2EEmgXct8VUI8k323zrxVQjyTfbfOnuG-WFLWf4bUHFht-9RnMQzZXMHXXsCREPN32ylIaFv&_nc_ohc=GiF-5DKwIu8AX_Fvxd5&_nc_ht=scontent.fdac23-1.fna&oh=39ede305b7e53e94d146446f1d8c792d&oe=6123A525";"43";"74";"6830";"6050";"739";"25";"1";"12";"3"
"1";"175";"1";"6604386669_10159335552666670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"Holistic fusion of the outside and the inside: Experience the whole VISION AVTR designed in collaboration with the filmmakers of AVATAR.  📸 jelinek.b (IG) Avatar  #MercedesBenz #Avatar #VISIONAVTR #SustainableLuxury";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-25T02:00:02+0000";"2021-06-26T20:23:06+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/206628390_10159335552671670_3697551895466315348_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeFd2LrvHCxpcU6mKnCmML3R8rHTLb0hJjzysdMtvSEmPDobZEr0mUdSRO_tH-5NH-LluPwDSXyuFhx4rNQGQYVb&_nc_ohc=KGb2IgCpd1MAX-AgvLF&_nc_ht=scontent.fdac23-1.fna&oh=0ad847343130e6809517e29c00a0d030&oe=6124D752";"19";"82";"3847";"3342";"455";"39";"5";"4";"2"
"1";"176";"1";"6604386669_10159335164201670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"The embodiment of performance-luxury – the Mercedes-AMG GLS 63 4MATIC+.  📷 lasseur (IG) for #MBphotopass via @mercedesbenzusa  #MercedesAMG #GLS  [Mercedes-AMG GLS 63 4MATIC+ | Kraftstoffverbrauch kombiniert: 11,9 l/100 km | CO₂-Emissionen kombiniert: 273 g/km | mb4.me/DAT-Leitfaden | mb4.me/WLTP_HQ]";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-24T21:55:02+0000";"2021-06-28T17:51:31+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/203377157_10159335164206670_1918979953970380147_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeHdbLFtLm-gufOTMQvSQNcP4rmR2VLcSm_iuZHZUtxKb4EEEQJBopQSkCDDAbDuU30BRrh_7awVKd1Gdv5oFJqA&_nc_ohc=JUqYgPWmV54AX-wQFvc&_nc_ht=scontent.fdac23-1.fna&oh=84ccd6672d1c91ce219a6c052e35a73f&oe=61240026";"70";"110";"9759";"8652";"1049";"33";"5";"18";"2"
"1";"177";"1";"6604386669_10159334813486670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"Experience the day with the utmost elegance and dynamic design of the Mercedes-Benz E-Class.  📸  marcus_philipp_sauer (IG) for #MBcreator  #MercedesBenz #EClass";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-24T18:00:07+0000";"2021-06-28T00:03:04+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/206565972_10159334813491670_5615922294828194552_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeH8rYGfesdiCQhF0MYLzqrr3uuWiwhWKZLe65aLCFYpkpWpFsJuLSAIqrotUxnK-QbPFGfdwQnnAl6bN8h0xCRr&_nc_ohc=h2mXsTWCfgUAX93X2S_&_nc_oc=AQmlCxfSWMnaypKMV2fS-56nH2VWCQkigDFZk8FXVChjJbQLW1zoUk6di4Ooe-l1FGg&_nc_ht=scontent.fdac23-1.fna&oh=70a90f1b38471f3466dd97c9af1ed8ff&oe=612304EB";"31";"83";"7057";"6228";"794";"21";"2";"10";"2"
"1";"178";"1";"6604386669_10159334379921670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"🏁 True Blue. What would be your choice?  #MBClassic #SL #MercedesBenz   via Mercedes-Benz Museum";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-24T14:00:13+0000";"2021-06-28T01:43:56+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/204922526_10159334379926670_3273444730531130405_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeEunpHLeU60BVZrgZOpJ5dZSy2IlmBeMQdLLYiWYF4xB8N1O_fbWtBlEXBWkJ0mUU8SB3ZI1GR3AJbRZVrz4XtV&_nc_ohc=FpuwJCknHIMAX8cTgkH&_nc_ht=scontent.fdac23-1.fna&oh=fffda33fa50fd8e6d2bb34ba9503d8e7&oe=612269B7";"168";"307";"10943";"9271";"1601";"60";"6";"3";"2"
"1";"179";"1";"6604386669_10159333966156670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"The new Mercedes-Maybach S-Class: a new definition of luxury. @mercedesmaybach  #MercedesMaybach #Maybach #SClass #SophisticatedLuxury";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-24T10:01:31+0000";"2021-06-30T13:50:59+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/204501182_10159333966161670_802730665630587933_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeHt-Xxaze7UAWoAygFQAlYcdWZQdd7lIi91ZlB13uUiL-04dklPs946QT2qZpatmm2Mp2kFfG0qp9r5H8Wf25uo&_nc_ohc=0KtnNkaCgRwAX8ut9kA&_nc_ht=scontent.fdac23-1.fna&oh=7e119ebf248fdf9e57b98c1178797777&oe=6124D18F";"117";"200";"14277";"12566";"1641";"47";"7";"13";"3"
"1";"180";"1";"6604386669_10159333729151670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"Experience outstanding design and driving pleasure with the Mercedes-Benz GLE Coupé.  📷 ziarnecki (IG) for #MBcreator  #MercedesBenz #GLE";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-24T06:00:11+0000";"2021-06-28T05:23:42+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/205328781_10159333729081670_2502337352930532907_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_eui2=AeEh6P6YVRZ-n-mPsqQK7cOFEmNTk6TQzQgSY1OTpNDNCPmxj0aumpUQtzmat2Rsbu4QdjySlITQZAAQVkQuh_R0&_nc_ohc=1u1gzTMvFhQAX-92bXW&_nc_ht=scontent.fdac23-1.fna&oh=b4ab4de0eb7fca5e6521a5a09af9e152&oe=61216BDD";"37";"77";"5329";"4681";"627";"9";"2";"9";"1"
"1";"181";"1";"6604386669_10159333353941670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"Unmistakably stunning – the Mercedes-AMG GLB 35 4MATIC.  📸 constantin.schiller (IG) for #MBcreator  #MercedesAMG #GLB  [Mercedes-AMG GLB 35 4MATIC | Kraftstoffverbrauch kombiniert: 8,2–7,9 l/100 km | CO₂-Emissionen kombiniert: 187–181 g/km | mb4.me/DAT-Leitfaden | mb4.me/WLTP_HQ]";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-24T02:00:05+0000";"2021-06-26T11:39:39+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/203136755_10159333353836670_1011914390876925560_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_eui2=AeFm-Up2w5CkSmYfQR3NruLYNU9YaBJfe2k1T1hoEl97aU4GvE_78kEu6yfHmTUR3eeMVRYNsv9Y6UYXXZrHTYWg&_nc_ohc=N6NLbceFbg8AX_LQhwm&_nc_ht=scontent.fdac23-1.fna&oh=833ebbf3d920a7e28e855792deb7e4d9&oe=61229BFC";"18";"44";"3866";"3406";"446";"6";"1";"5";"2"
"1";"182";"1";"6604386669_10159332558196670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"An electric athlete in compact form, the #EQA combines efficient driving excitement with outstanding suitability.  📷  by rawlenses (IG)  #MercedesEQ #ProgressiveLuxury";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-23T18:00:11+0000";"2021-06-25T14:08:46+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/205704227_10159332558071670_8924101347517083898_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_eui2=AeHqV4cFEKZ9M3Zu3BdgpnmlFdG-6foaduMV0b7p-hp24xPOCsqEJLe0exuU5Mwu4sIRMj527RdkR2-oYp5o3Pdy&_nc_ohc=vsTMa4nkxhcAX_Wfqt0&_nc_ht=scontent.fdac23-1.fna&edm=AKIiGfEEAAAA&oh=ad57f622fbad190203894f9a0f3cd3fa&oe=6121B47A";"24";"63";"5347";"4765";"555";"12";"3";"9";"3"
"1";"183";"1";"MercedesBenz";"offcut";"";"fetched (200)";"2021-07-25 17:37:01.955724";"Facebook:/<page-id>/posts";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1";"184";"1";"6604386669_10159332371576670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:05.823572";"Facebook:/<page-id>/posts";"In the Mercedes-Maybach S-Class, digital and analogue luxury are in harmony as the high-tech ambience is combined with high-quality natural materials and fine craftsmanship.  📸 via Mercedes-Maybach #MercedesMaybach #Maybach #SophisticatedLuxury";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-23T16:00:12+0000";"2021-06-26T21:58:08+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p480x480/205025198_10159332371581670_2448283582301549636_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeF2h6gkG2L9WwpD_BaB602eFR3993Pc07sVHf33c9zTuzmeUX0KHzCck8SQ-YiFiubSay1Q-G_DdMukHNMQ4S3a&_nc_ohc=KxnAPrRlSjQAX9GyvLx&_nc_ht=scontent.fdac23-1.fna&oh=fbe00202e8c77f79facdf3a474f85a69&oe=61249EE1";"47";"106";"6458";"5663";"759";"28";"2";"6";"0"
"1";"185";"1";"6604386669_10159332268426670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:05.823572";"Facebook:/<page-id>/posts";"The new #MercedesBenz #CClass Estate – This is how inspiring the comfort zone can be.  #thenewcclass #comfort #comfortzone";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-23T15:00:07+0000";"2021-07-01T09:02:48+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/203058457_10159332268436670_760807378528357903_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeEFvsPrt_pFlqu6dOaseKxh-SszlN-St7X5KzOU35K3tXRqYYxd2b9XQGlw8WSVklsauHiqWPy9WDmvC_3G_6rM&_nc_ohc=Jn12tvYm7kYAX8bnc1k&_nc_ht=scontent.fdac23-1.fna&oh=939ec4e6734cfa9c5c9f6f3c8d96fca6&oe=6124BD87";"80";"122";"9497";"8450";"998";"36";"0";"11";"2"
"1";"186";"1";"6604386669_10159331650886670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:05.823572";"Facebook:/<page-id>/posts";"From every angle: expressive, powerful and sporty – the Mercedes-AMG GLS 63 4MATIC+.  📸 dnapix (IG) with _dilloyd (IG) for #MBcreator #MercedesAMG #GLS  [Mercedes-AMG GLS 63 4MATIC+ | Kraftstoffverbrauch kombiniert: 11,9 l/100 km | CO₂-Emissionen kombiniert: 273 g/km | mb4.me/DAT-Leitfaden | mb4.me/WLTP_HQ]";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-23T10:02:33+0000";"2021-06-25T23:07:57+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/202770662_10159331650786670_6368308904154909207_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_eui2=AeFzCreT6T7put-IkjofqSr7c4-2hES4yCRzj7aERLjIJMBZH7PaBnPTB6zT6uOfReVLl1iJTnVN_iJI1tPLy_SS&_nc_ohc=QIbX5knlGKQAX-DpYn_&_nc_ht=scontent.fdac23-1.fna&edm=AKIiGfEEAAAA&oh=11ca51db8fea4cf8dd745ae22d1736aa&oe=61245B85";"19";"42";"2775";"2446";"318";"5";"2";"4";"0"
"1";"187";"1";"6604386669_10159331398016670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:05.823572";"Facebook:/<page-id>/posts";"Inspired by AVATAR the VISION AVTR shows a completely new interaction between human, machine and nature.  📸 jelinek.b (IG) Avatar  #MercedesBenz #Avatar #VISIONAVTR #SustainableLuxury";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-23T06:00:13+0000";"2021-06-28T11:44:37+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/202760234_10159331397941670_8901425921206087429_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_eui2=AeGjvI9Ev0Ug1ThxAoa5sG6lHA6y2_bqIQQcDrLb9uohBIXXwgjtpwng-ze6EMuwqPpcpglxNVAPw7nM5qFiRyG_&_nc_ohc=I5ZmIfYK5E4AX8rtDxU&_nc_ht=scontent.fdac23-1.fna&oh=afa6063887faacc742b2b66ec7f2d7f6&oe=612148C2";"135";"263";"7599";"6445";"1010";"125";"13";"6";"0"
"1";"188";"1";"6604386669_10159331124436670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:05.823572";"Facebook:/<page-id>/posts";"Sportiness is the true luxury. The Mercedes-Benz #CLS.  #MercedesBenz  [Mercedes-Benz CLS 300 d 4MATIC | Kraftstoffverbrauch kombiniert: 5,8-5,5 l/100 km | CO₂-Emissionen kombiniert: 153-144 g/km |mb4.me/DAT-Leitfaden | mb4.me/WLTP_HQ]";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-23T02:00:04+0000";"2021-06-26T16:02:02+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/202662406_10159331124441670_2752431605839149639_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeGNb96x2FmQk6rHHVG9vEbHlXM5TORT1b-VczlM5FPVv6H6a_se0MDDxyl_gLNbLUG2tAtfgI4IYr-Qg7RxFma0&_nc_ohc=DpVqtljUvZgAX_6jr-y&_nc_ht=scontent.fdac23-1.fna&oh=be9fbcc3aa13a860333faa1d97c617d0&oe=61242266";"63";"130";"11385";"9974";"1360";"30";"1";"19";"1"
"1";"189";"1";"6604386669_10159330753596670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:05.823572";"Facebook:/<page-id>/posts";"You've met your match.  📷 oskarbakke (IG) for #MBphotopass via Mercedes-AMG  #DrivingPerformance #MercedesAMG #CLS53  [Mercedes-AMG CLS 53 4MATIC+ Coupé | Kraftstoffverbrauch kombiniert: 9,0–8,7 l/100 km | CO₂-Emissionen kombiniert: 206–199 g/km | mb4.me/DAT-Leitfaden | mb4.me/WLTP_HQ]";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-22T21:55:04+0000";"2021-06-25T23:32:23+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/204893255_10159330753601670_5606646972999858342_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=2d5d41&_nc_eui2=AeEa_6jUFpQKChptfsDIRdz_u20qs55xmXu7bSqznnGZe_U6IVH3UyFuHuleoKhTjQI4ZPeEq-Ttu4QC4N3LczWy&_nc_ohc=m-frYbfXNNoAX9ZH9qr&_nc_ht=scontent.fdac23-1.fna&oh=05de9c43b3975a5a291943e0cc7376da&oe=61239BFE";"36";"60";"6520";"5709";"790";"10";"2";"8";"1"
"1";"190";"1";"6604386669_10159330327351670";"data";"data.*";"fetched (200)";"2021-07-25 17:37:05.823572";"Facebook:/<page-id>/posts";"The new C-Class. Escape the stress of everyday life in this luxurious retreat. Stay in your comfort zone.  Learn more: mb4.me/YT_C-Class_TVC  #MercedesBenz #CClass #thenewcclass #comfort #comfortzone";"{""name"": ""Mercedes-Benz"", ""id"": ""6604386669""}";"2021-06-22T18:00:27+0000";"2021-07-15T16:37:43+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/199699133_526103171851244_6327153927289576906_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeF1FVuHOFHNTjMbLsp4VHBnMqQd292tEM8ypB3b3a0QzziA3gFkRXt0JQTm8SqHNqCr5ZGzDgDJn0-n73mUAHmI&_nc_ohc=OxvdX0cZnMMAX_kqBoK&_nc_ht=scontent.fdac23-1.fna&oh=b7e06f112a5773d9b0338ef2a7403c9d&oe=6102CAFE";"63";"142";"5864";"5070";"764";"17";"1";"11";"1"
