"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"from";"created_time";"updated_time";"full_picture";"comments.summary.total_count";"shares.count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"wow.summary.total_count";"haha.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"1";"81";"1";"22092775577_10165019928740578";"data";"data.*";"fetched (200)";"2021-07-25 16:03:17.008741";"Facebook:/<page-id>/posts";"I want to share the story of a talented young filmmaker who recently inspired me. Kalia Love Jones is a 14-year-old from Los Angeles with a passion for storytelling. Last year, she wrote, directed, and helped produce her first animated short film, The Power Of Hope Film.  It tells the story of a young girl aspiring to become an architect. Despite experiencing a tragic loss, she’s able to persevere and pursue her dreams—it's a beautiful film with an important message. Kalia worked hard to get it done. She practiced drawing and studied films—she even saved up money to pay for it by recycling over the years. Her goal is to inspire girls everywhere to “achieve greatness by carrying hope and believing in themselves.”  Many of us might look at our age and think that we’re either too young or too old to accomplish some of our goals. What I love about Kalia's story is that she didn’t listen to the voices that can sometimes leave seeds of doubt. With hard work and the support of her parents, she is working every day to follow her passions and accomplish her dreams. Kalia, I’m so proud of you and can’t wait to see what you achieve in the months and years ahead. ❤️";"{""name"": ""Michelle Obama"", ""id"": ""22092775577""}";"2021-02-28T18:34:10+0000";"2021-06-22T07:51:57+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/154580605_10165019925910578_8348279767801551577_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_eui2=AeFUfb3x0raH6Vk6pbLMkLtk1kA06M__E9_WQDToz_8T3_-5OwaD2NJqQpc3pg3qphW6xm2CDAmyYdLtJypxoWdn&_nc_ohc=AYPx2huaRhQAX_Rfy_x&_nc_ht=scontent.fdac23-1.fna&oh=08c108a34e12d1cc2e7ed2658f75fdb3&oe=6123A7D4";"1140";"4040";"63656";"47075";"16326";"233";"11";"4";"7"
"1";"82";"1";"22092775577_10165011791415578";"data";"data.*";"fetched (200)";"2021-07-25 16:03:17.008741";"Facebook:/<page-id>/posts";"For me, the #BlackRenaissance is about the fearlessness and generosity of Black artists and creators. So often, they bare their truest selves to the world, and in doing so, shine light on the joy and pain that we all feel. It’s courageous, important work that can help bridge divides and heal old wounds.   This #BlackHistoryMonth, I hope we can celebrate all of the diverse artists in the Black Renaissance. No matter their medium or mode of expression, they remind us of the truth that our lives matter, our stories matter, and when we choose to share them, we can change the world.   I also hope we can all learn a little something from these brilliant change-makers. Whether it’s putting your own story out there or sharing the work of someone you admire, you can do so much to build empathy and help chart a path forward. yt.be/blackrenaissance";"{""name"": ""Michelle Obama"", ""id"": ""22092775577""}";"2021-02-26T22:27:52+0000";"2021-07-24T12:10:03+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/151111093_219409119864780_1015397326258104433_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeG74UxkxXYRzK5GF5PEN-0cDb_EF29vn9ENv8QXb2-f0VOEAdn8kEa7yynhDoZ6-V11YZfwgSgR2By152Hqyz1D&_nc_ohc=oKQSTWiDkjYAX-PXSS9&_nc_ht=scontent.fdac23-1.fna&oh=693298203df211815d51017e6a3cb1a7&oe=6101EB84";"1150";"3211";"35044";"27342";"7590";"23";"55";"7";"27"
"1";"83";"1";"22092775577_10165010778290578";"data";"data.*";"fetched (200)";"2021-07-25 16:03:17.008741";"Facebook:/<page-id>/posts";"Black artists have always used their work to express the emotion of a particular moment in history. I wanted to share the work of two artists—Jalen Whitner and Brianna Pippens—who have been doing just that as they highlight the stories of Black activists from all walks of life. #BlackHistoryMonth";"{""name"": ""Michelle Obama"", ""id"": ""22092775577""}";"2021-02-26T17:52:28+0000";"2021-03-24T05:07:51+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/155389066_10165010757850578_5678650669557608427_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_eui2=AeEnRnSTQNGe4TgTva7_Amj62rkQ52RvYCHauRDnZG9gIdfGevpFaH_br9FTwbkcoTFotynQ4Aym4IOGmUEAuiiE&_nc_ohc=ocwlgvHzxecAX_sQZ57&_nc_ht=scontent.fdac23-1.fna&edm=AKIiGfEEAAAA&oh=b44b97631d551583e14b719482993093&oe=61238CEB";"415";"1539";"35304";"27817";"7423";"43";"14";"2";"5"
"1";"84";"1";"22092775577_10165002954400578";"data";"data.*";"fetched (200)";"2021-07-25 16:03:17.008741";"Facebook:/<page-id>/posts";"Every part of our stories—no matter how small or fleeting—has meaning and value. While working on Becoming, I was able to reflect on those moments that brought meaning to my journey. So often, the most important parts of my story weren’t the fancy parts, but those small moments that we can sometimes take for granted. The feeling of holding my daughters when they were babies, learning how to swim with my Dad, or even the smell of Pine-Sol that would drift through my family apartment while my Mom did spring cleaning—these were the memories that held everything.   We sometimes get caught up in our highest highs and lowest lows, but those little moments are what provide most of the texture and depth of our lives. I hope you can embrace those small parts and think about ways to honor them, whether it's through journaling or video recordings. I guarantee you that, later on in life, those memories will tell you more about who you were than you could ever imagine. #IAmBecoming";"{""name"": ""Michelle Obama"", ""id"": ""22092775577""}";"2021-02-24T20:35:05+0000";"2021-07-12T13:48:14+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/152148947_1114274362378966_1100026457567826936_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeHGfa6yAySD3RTITFF7YgOaDygNyQgJccQPKA3JCAlxxIDzgz1TiJxR-RbpzAOT6FvxI9_UN5aMkctjRHmPJP3b&_nc_ohc=UjzUxen-96IAX8F3G6c&_nc_ht=scontent.fdac23-1.fna&oh=35e39a819040bf79109ce4e1c6dd8f82&oe=6102E55A";"880";"1815";"24502";"18345";"6106";"17";"26";"1";"7"
"1";"85";"1";"22092775577_10164958548070578";"data";"data.*";"fetched (200)";"2021-07-25 16:03:17.008741";"Facebook:/<page-id>/posts";"Happy Valentine’s Day, Barack Obama! Life is always brighter when I'm by your side. ❤️";"{""name"": ""Michelle Obama"", ""id"": ""22092775577""}";"2021-02-14T14:02:21+0000";"2021-06-22T07:22:20+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/s720x720/150240312_10164958527585578_4231104027967777207_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_eui2=AeFVCUimWjvDAdV48ru3XpqLDKPNAIjO94IMo80AiM73gkKndeZYHQ_IzWNPJpribyqnSvvOIY_-JkISZfUdoF3B&_nc_ohc=VGWkqQXBGqkAX-UP_9E&_nc_ht=scontent.fdac23-1.fna&oh=be2d79d7cb731291d2cd02d2b284f7e5&oe=61233A0F";"8129";"10511";"592316";"329011";"262810";"250";"207";"7";"31"
"1";"86";"1";"22092775577_10164944852260578";"data";"data.*";"fetched (200)";"2021-07-25 16:03:17.008741";"Facebook:/<page-id>/posts";"Here’s the trailer for #WafflesAndMochi! I hope you’ll join us on Netflix on March 16 to meet all my new friends and get inspired to start your own kitchen adventures with your family.";"{""name"": ""Michelle Obama"", ""id"": ""22092775577""}";"2021-02-11T14:08:42+0000";"2021-06-21T22:33:40+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/136648714_252883256347984_1219441403811311831_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeEE53CJYmGTD7sDL9DXXCDEABoAxUnP5xkAGgDFSc_nGV6ia32wMs1YZo3gIADUsMNVJDA8OeRZX4tFnNJtBt6H&_nc_ohc=wzBW4eZt4PcAX8XqHSU&_nc_ht=scontent.fdac23-1.fna&oh=0a0890dce40941921c63ed637b8f6f5e&oe=6102BA1F";"2266";"7549";"50060";"34395";"15115";"99";"236";"19";"196"
"1";"87";"1";"22092775577_10164941303325578";"data";"data.*";"fetched (200)";"2021-07-25 16:03:17.008741";"Facebook:/<page-id>/posts";"Tomorrow is the International Day of Women and Girls in Science, so I want to lift up the remarkable impact of women scientists around the world, who have been doing so much to help us all through this pandemic. I’m also feeling proud of the organizations in the Girls Opportunity Alliance community that work so heroically to empower the next generation of women in #STEM.   WISER in Kenya is one of those organizations. They focus on girls’ education with an emphasis on science, math, and technology. Nimon Odeka, one of their students, discovered her love of physics and education technology through their program—now she is studying to become a teacher to pay forward her education to others. Watch her story and visit gofundme.com/girlsopportunityalliance to support organizations like WISER around the world. ❤️";"{""name"": ""Michelle Obama"", ""id"": ""22092775577""}";"2021-02-10T17:01:14+0000";"2021-07-04T16:58:32+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/144517330_1157403838053075_5066522498218653162_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeEMHlWz8apUyHFHv0IRJhfbgz0kveEG3z2DPSS94QbfPRlmai2MyxOSoKG2reCVe9fKRQpOpYSLFT7C9UFDcvMm&_nc_ohc=DMN1A-Zr-4cAX-KZwCk&_nc_ht=scontent.fdac23-1.fna&oh=f0ca978705714d42ded43301de5b427c&oe=61023038";"281";"1239";"16565";"13248";"3282";"18";"14";"0";"3"
"1";"88";"1";"22092775577_10164936165675578";"data";"data.*";"fetched (200)";"2021-07-25 16:03:17.008741";"Facebook:/<page-id>/posts";"I’ve got some big news for you! This is something I’ve been working on for a while now, and I’m so excited to finally be able to tell you all about it. Allow me to introduce two new friends of mine: Their names are Waffles and Mochi. And on March 16, we’ll be launching a new children’s show on Netflix called Waffles + Mochi. It’s all about good food: discovering it, cooking it, and of course, eating it. These two will take us on adventures all around the world to explore new ingredients and try out new recipes. Kids will love it, but I know that adults will also get plenty of laughs—and some tips for the kitchen.  In many ways, this show is an extension of my work to support children’s health as First Lady—and to be quite honest, I wish a program like this had been around when my girls were young. I also know that this is a difficult time for so many families, and I’m hopeful that this delightful show can bring a bit of light and laughter to homes around the world. That’s why as part of the show’s commitment to helping families during the pandemic, we’re working with our partners at Partnership for a Healthier America to get fresh ingredients to families in need across the country so they can cook together at home.  So that’s what #WafflesAndMochi is all about. I can’t wait for you and your children to join us on our adventures on March 16. 💕";"{""name"": ""Michelle Obama"", ""id"": ""22092775577""}";"2021-02-09T14:00:17+0000";"2021-05-31T13:06:35+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/p720x720/148516235_10164936109640578_5972703253030006004_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_eui2=AeEii2QnO6JQfyKJDnbX2NriVOETzCU4DrhU4RPMJTgOuJrkWe9Jw_5Cs3jCV8fyZzxaomcnwLqIFdhAymuTi1e7&_nc_ohc=sjAHpNFiiowAX8CZQIu&_nc_ht=scontent.fdac23-1.fna&edm=AKIiGfEEAAAA&oh=7070c1f2074876617a73d2dff4d39a14&oe=61242226";"24971";"92554";"560565";"334390";"224250";"1146";"560";"36";"183"
"1";"89";"1";"22092775577_10164933142085578";"data";"data.*";"fetched (200)";"2021-07-25 16:03:17.008741";"Facebook:/<page-id>/posts";"It’s been over two years now since I released my memoir, and one of the highlights of that experience has been hearing from people all over the world who’ve read Becoming, especially young people. So I want to put out a call to every young person who’s either reading Becoming right now or has already finished it. I’d love to hear about any questions you’re having, or any parallels you’re drawing from your life to mine. Go ahead and share your thoughts with me in the comments! #IAmBecoming";"{""name"": ""Michelle Obama"", ""id"": ""22092775577""}";"2021-02-08T18:58:17+0000";"2021-06-17T01:10:14+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t15.5256-10/141542901_788994405303061_2303235373327561395_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=ad6a45&_nc_eui2=AeHwNGRxTZKSQoqNfNJacH6Z5bS5xugadhTltLnG6Bp2FBhGRPouGk90Dy-lJidgWPLlL6_u9R5tBzLMj4ko46vg&_nc_ohc=7IYj9IXSFwUAX_KGELO&_nc_ht=scontent.fdac23-1.fna&oh=0cae0ab379e9438e9a7aef1dc71f91c8&oe=61020BF2";"996";"1060";"17653";"13131";"4466";"11";"27";"4";"14"
"1";"90";"1";"22092775577_10164919303740578";"data";"data.*";"fetched (200)";"2021-07-25 16:03:17.008741";"Facebook:/<page-id>/posts";"School counselors have been such an important support system for our students as they’ve navigated this difficult year. I couldn’t be more grateful for their work—this year and every year. The 2021 American School Counselor Association’s School Counselor of the Year, Olivia Carter, is one of those special counselors—she’s gone above and beyond for her students during this pandemic and I’m so glad she’s getting the recognition she deserves.   As the school counselor for Jefferson Elementary in Cape Girardeau, Missouri, Olivia begins every day by telling her students: “You are safe. You are loved. And our school is not complete without you.” She dedicates most of her time to meeting with students one-on-one, using data to find better solutions for her students, and coordinating programs to ensure kids have food to eat during breaks from school. She also approaches her work through a trauma-informed, equity-centered lens, making sure her students have everything they need to advocate for themselves. Those kinds of lessons last a lifetime. Congrats again to Olivia for being the 2021 School Counselor of the Year! #ReachHigher";"{""name"": ""Michelle Obama"", ""id"": ""22092775577""}";"2021-02-05T21:43:14+0000";"2021-03-18T19:15:58+0000";"https://scontent.fdac23-1.fna.fbcdn.net/v/t1.6435-9/146160342_10164919301940578_7328668452317297999_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_eui2=AeHCQVNz3R4weNjfYLoCtD7C-L4k_gOZwQ34viT-A5nBDe98eeq8ug__hczmEjcmwUw9M8TgUhh6VXOyydFg-Ci0&_nc_ohc=na-irYvB9NIAX8BVuyf&_nc_ht=scontent.fdac23-1.fna&oh=78632cb9e0e66e0e12e201ec171dcab4&oe=61249EE5";"632";"990";"24055";"19290";"4729";"23";"8";"2";"3"
